"7KG POCKET",7,"VALENCIA,CL 1,L,*,*",713,"49.00","343.00",14.55,15,2.08,2.14,2014-10-30
"6KG POCKET",6,"VALENCIA,CL 2,S,*,*",335,"16.00","96.00",20.94,25,3.49,4.17,2014-12-06
"10KG JUMBLE CARTON",10,"VALENCIA,CL 2,L,*,*",800,"20.00","200.00",40,40,4,4,2014-12-06
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,56,*",540,"9.00","135.00",60,60,4,4,2014-12-06
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,72,*",5520,"92.00","1380.00",60,60,4,4,2014-12-06
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,105,*",1880,"31.00","465.00",60.65,70,4.04,4.67,2014-12-06
"6KG POCKET",6,"VALENCIA,CL 2,M,*,*",25481,"1026.00","6156.00",24.84,26,4.14,4.33,2014-12-06
"6KG POCKET",6,"VALENCIA,CL 2,L,*,*",65199,"2522.00","15132.00",25.85,28,4.31,4.67,2014-12-06
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,125,*",5355,"82.00","1230.00",65.3,90,4.35,6,2014-12-06
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,125,*",6920,"102.00","1530.00",67.84,70,4.52,4.67,2014-12-06
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,105,*",5600,"80.00","1200.00",70,70,4.67,4.67,2014-12-06
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,105,*",10500,"150.00","2250.00",70,70,4.67,4.67,2014-12-06
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,88,*",24365,"317.00","4755.00",76.86,90,5.12,6,2014-12-06
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,88,*",107930,"1398.00","20970.00",77.2,90,5.15,6,2014-12-06
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,64,*",240,"3.00","45.00",80,80,5.33,5.33,2014-12-06
"15KG CARTON OPEN TOP",15,"NAVEL,CL 1,*,65,*",8920,"110.00","1650.00",81.09,90,5.41,6,2014-12-06
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,72,*",43130,"516.00","7740.00",83.59,85,5.57,5.67,2014-12-06
"15KG CARTON OPEN TOP",15,"NAVEL,CL 1,*,60,*",4980,"57.00","855.00",87.37,90,5.82,6,2014-12-06
"10KG JUMBLE CARTON",10,"VALENCIA,CL 2,M,*,*",840,"14.00","140.00",60,60,6,6,2014-12-06
"15KG CARTON TELESCOPIC",15,"CARA CARA NAVEL,CL 1,*,56,*",2700,"30.00","450.00",90,90,6,6,2014-12-06
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,40,*",180,"2.00","30.00",90,90,6,6,2014-12-06
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,56,*",2700,"30.00","450.00",90,90,6,6,2014-12-06
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,64,*",3510,"39.00","585.00",90,90,6,6,2014-12-06
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,48,*",900,"10.00","150.00",90,90,6,6,2014-12-06
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,64,*",1800,"20.00","300.00",90,90,6,6,2014-12-06
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,56,*",995,"11.00","165.00",90.45,95,6.03,6.33,2014-12-06
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,48,*",2595,"28.00","420.00",92.68,100,6.18,6.67,2014-12-06
"6KG POCKET",6,"VALENCIA,CL 2,S,*,*",105,"6.00","36.00",17.5,20,2.92,3.33,2014-12-09
"2KG POCKET",2,"VALENCIA,CL 1,M,*,*",1850,"310.00","620.00",5.97,6,2.98,3,2014-12-09
"6KG POCKET",6,"NAVEL,CL 2,L,*,*",40,"2.00","12.00",20,20,3.33,3.33,2014-12-09
"6KG POCKET",6,"VALENCIA,CL 2,M,*,*",420,"21.00","126.00",20,20,3.33,3.33,2014-12-09
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,56,*",3540,"59.00","885.00",60,60,4,4,2014-12-09
"6KG POCKET",6,"VALENCIA,CL 2,L,*,*",2688,"112.00","672.00",24,24,4,4,2014-12-09
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,105,*",4350,"67.00","1005.00",64.93,70,4.33,4.67,2014-12-09
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,88,*",10510,"158.00","2370.00",66.52,80,4.43,5.33,2014-12-09
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,105,*",32900,"470.00","7050.00",70,70,4.67,4.67,2014-12-09
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,125,*",8400,"120.00","1800.00",70,70,4.67,4.67,2014-12-09
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,72,*",49520,"675.00","10125.00",73.36,90,4.89,6,2014-12-09
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,105,*",525,"7.00","105.00",75,75,5,5,2014-12-09
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,88,*",11285,"141.00","2115.00",80.04,85,5.34,5.67,2014-12-09
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,64,*",15520,"187.00","2805.00",82.99,90,5.53,6,2014-12-09
"15KG CARTON OPEN TOP",15,"NAVEL,CL 1,*,60,*",90,"1.00","15.00",90,90,6,6,2014-12-09
"15KG CARTON OPEN TOP",15,"NAVEL,CL 1,*,65,*",6210,"69.00","1035.00",90,90,6,6,2014-12-09
"15KG CARTON TELESCOPIC",15,"CARA CARA NAVEL,CL 1,*,56,*",3870,"43.00","645.00",90,90,6,6,2014-12-09
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,56,*",4500,"50.00","750.00",90,90,6,6,2014-12-09
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,64,*",90,"1.00","15.00",90,90,6,6,2014-12-09
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,48,*",7200,"80.00","1200.00",90,90,6,6,2014-12-09
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,56,*",16650,"185.00","2775.00",90,90,6,6,2014-12-09
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,72,*",1080,"12.00","180.00",90,90,6,6,2014-12-09
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,72,*",1450,"16.00","240.00",90.63,100,6.04,6.67,2014-12-09
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,48,*",1000,"10.00","150.00",100,100,6.67,6.67,2014-12-09
"6KG POCKET",6,"VALENCIA,CL 2,S,*,*",2016,"112.00","672.00",18,18,3,3,2014-12-10
"6KG POCKET",6,"NAVEL,CL 2,L,*,*",31318,"1431.00","8586.00",21.89,28,3.65,4.67,2014-12-10
"6KG POCKET",6,"VALENCIA,CL 2,M,*,*",11948,"468.00","2808.00",25.53,26,4.25,4.33,2014-12-10
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,125,*",5560,"81.00","1215.00",68.64,70,4.58,4.67,2014-12-10
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,105,*",7910,"113.00","1695.00",70,70,4.67,4.67,2014-12-10
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,105,*",40472,"575.00","8625.00",70.39,88,4.69,5.87,2014-12-10
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,88,*",98838,"1289.00","19335.00",76.68,90,5.11,6,2014-12-10
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,88,*",33650,"430.00","6450.00",78.26,80,5.22,5.33,2014-12-10
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,72,*",17600,"223.00","3345.00",78.92,95,5.26,6.33,2014-12-10
"15KG CARTON TELESCOPIC",15,"CARA CARA NAVEL,CL 1,*,105,*",160,"2.00","30.00",80,80,5.33,5.33,2014-12-10
"2KG POCKET",2,"VALENCIA,CL 1,M,*,*",2040,"180.00","360.00",11.33,55,5.67,27.5,2014-12-10
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,72,*",1380,"16.00","240.00",86.25,100,5.75,6.67,2014-12-10
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,72,*",2050,"23.00","345.00",89.13,100,5.94,6.67,2014-12-10
"15KG CARTON TELESCOPIC",15,"DELTA SEEDLESS,CL 1,*,64,*",90,"1.00","15.00",90,90,6,6,2014-12-10
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,40,*",12600,"140.00","2100.00",90,90,6,6,2014-12-10
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,48,*",12870,"143.00","2145.00",90,90,6,6,2014-12-10
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,56,*",6210,"69.00","1035.00",90,90,6,6,2014-12-10
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,64,*",11160,"124.00","1860.00",90,90,6,6,2014-12-10
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,64,*",14400,"160.00","2400.00",90,90,6,6,2014-12-10
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,64,*",3960,"44.00","660.00",90,90,6,6,2014-12-10
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,48,*",28250,"310.00","4650.00",91.13,95,6.08,6.33,2014-12-10
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,48,*",13850,"150.00","2250.00",92.33,95,6.16,6.33,2014-12-10
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,56,*",8400,"90.00","1350.00",93.33,95,6.22,6.33,2014-12-10
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,56,*",190,"2.00","30.00",95,95,6.33,6.33,2014-12-10
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,125,*",200,"2.00","30.00",100,100,6.67,6.67,2014-12-10
"1.5KG POCKET",1.5,"NAVEL,CL 1,L,*,*",5120,"64.00","96.00",80,80,53.33,53.33,2014-12-10
"6KG POCKET",6,"VALENCIA,CL 2,S,*,*",2016,"112.00","672.00",18,18,3,3,2014-12-11
"6KG POCKET",6,"NAVEL,CL 2,L,*,*",31318,"1431.00","8586.00",21.89,28,3.65,4.67,2014-12-11
"6KG POCKET",6,"VALENCIA,CL 2,M,*,*",11948,"468.00","2808.00",25.53,26,4.25,4.33,2014-12-11
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,125,*",5560,"81.00","1215.00",68.64,70,4.58,4.67,2014-12-11
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,105,*",7910,"113.00","1695.00",70,70,4.67,4.67,2014-12-11
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,105,*",40472,"575.00","8625.00",70.39,88,4.69,5.87,2014-12-11
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,88,*",98838,"1289.00","19335.00",76.68,90,5.11,6,2014-12-11
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,88,*",33650,"430.00","6450.00",78.26,80,5.22,5.33,2014-12-11
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,72,*",17600,"223.00","3345.00",78.92,95,5.26,6.33,2014-12-11
"15KG CARTON TELESCOPIC",15,"CARA CARA NAVEL,CL 1,*,105,*",160,"2.00","30.00",80,80,5.33,5.33,2014-12-11
"2KG POCKET",2,"VALENCIA,CL 1,M,*,*",2040,"180.00","360.00",11.33,55,5.67,27.5,2014-12-11
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,72,*",1380,"16.00","240.00",86.25,100,5.75,6.67,2014-12-11
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,72,*",2050,"23.00","345.00",89.13,100,5.94,6.67,2014-12-11
"15KG CARTON TELESCOPIC",15,"DELTA SEEDLESS,CL 1,*,64,*",90,"1.00","15.00",90,90,6,6,2014-12-11
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,40,*",12600,"140.00","2100.00",90,90,6,6,2014-12-11
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,48,*",12870,"143.00","2145.00",90,90,6,6,2014-12-11
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,56,*",6210,"69.00","1035.00",90,90,6,6,2014-12-11
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,64,*",11160,"124.00","1860.00",90,90,6,6,2014-12-11
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,64,*",14400,"160.00","2400.00",90,90,6,6,2014-12-11
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,64,*",3960,"44.00","660.00",90,90,6,6,2014-12-11
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,48,*",28250,"310.00","4650.00",91.13,95,6.08,6.33,2014-12-11
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,48,*",13850,"150.00","2250.00",92.33,95,6.16,6.33,2014-12-11
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,56,*",8400,"90.00","1350.00",93.33,95,6.22,6.33,2014-12-11
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,56,*",190,"2.00","30.00",95,95,6.33,6.33,2014-12-11
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,125,*",200,"2.00","30.00",100,100,6.67,6.67,2014-12-11
"1.5KG POCKET",1.5,"NAVEL,CL 1,L,*,*",5120,"64.00","96.00",80,80,53.33,53.33,2014-12-11
"10KG CARTON TELESCOPIC",10,"VALENCIA,CL 2,S,*,*",1860,"93.00","930.00",20,20,2,2,2014-12-13
"6KG POCKET",6,"VALENCIA,CL 2,S,*,*",2184,"147.00","882.00",14.86,18,2.48,3,2014-12-13
"2KG POCKET",2,"VALENCIA,CL 1,M,*,*",1510,"272.00","544.00",5.55,6,2.78,3,2014-12-13
"6KG POCKET",6,"VALENCIA,CL 2,M,*,*",11440,"440.00","2640.00",26,26,4.33,4.33,2014-12-13
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,105,*",4900,"70.00","1050.00",70,70,4.67,4.67,2014-12-13
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,105,*",24640,"352.00","5280.00",70,70,4.67,4.67,2014-12-13
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,88,*",225,"3.00","45.00",75,75,5,5,2014-12-13
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,88,*",29820,"373.00","5595.00",79.95,90,5.33,6,2014-12-13
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,88,*",16810,"197.00","2955.00",85.33,90,5.69,6,2014-12-13
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,64,*",430,"5.00","75.00",86,90,5.73,6,2014-12-13
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,72,*",24570,"276.00","4140.00",89.02,90,5.93,6,2014-12-13
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,40,*",630,"7.00","105.00",90,90,6,6,2014-12-13
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,48,*",1170,"13.00","195.00",90,90,6,6,2014-12-13
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,64,*",270,"3.00","45.00",90,90,6,6,2014-12-13
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,56,*",900,"10.00","150.00",90,90,6,6,2014-12-13
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,72,*",1180,"13.00","195.00",90.77,100,6.05,6.67,2014-12-13
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,72,*",16640,"181.00","2715.00",91.93,95,6.13,6.33,2014-12-13
"15KG CARTON OPEN TOP",15,"VALENCIA,CL 1,*,65,*",8800,"88.00","1320.00",100,100,6.67,6.67,2014-12-13
"330KG BULK BIN",330,"VALENCIA,CL 1,*,*,*",800,"2.00","660.00",400,400,1.21,1.21,2014-12-20
"6KG POCKET",6,"NAVEL,CL 2,L,*,*",300,"16.00","96.00",18.75,24,3.13,4,2014-12-20
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,64,*",1450,"24.00","360.00",60.42,80,4.03,5.33,2014-12-20
"6KG POCKET",6,"VALENCIA,CL 2,M,*,*",19812,"757.00","4542.00",26.17,28,4.36,4.67,2014-12-20
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,72,*",12500,"180.00","2700.00",69.44,80,4.63,5.33,2014-12-20
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,105,*",10500,"150.00","2250.00",70,70,4.67,4.67,2014-12-20
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,125,*",140,"2.00","30.00",70,70,4.67,4.67,2014-12-20
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,48,*",1100,"15.00","225.00",73.33,80,4.89,5.33,2014-12-20
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,88,*",27240,"358.00","5370.00",76.09,80,5.07,5.33,2014-12-20
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,88,*",29580,"379.00","5685.00",78.05,95,5.2,6.33,2014-12-20
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,64,*",2190,"27.00","405.00",81.11,90,5.41,6,2014-12-20
"2KG POCKET",2,"VALENCIA,CL 1,M,*,*",4496,"408.00","816.00",11.02,12,5.51,6,2014-12-20
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,56,*",940,"11.00","165.00",85.45,90,5.7,6,2014-12-20
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,56,*",1730,"19.00","285.00",91.05,100,6.07,6.67,2014-12-20
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,72,*",1880,"20.00","300.00",94,95,6.27,6.33,2014-12-20
"15KG CARTON OPEN TOP",15,"VALENCIA,CL 1,*,65,*",15500,"155.00","2325.00",100,100,6.67,6.67,2014-12-20
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,88,*",300,"3.00","45.00",100,100,6.67,6.67,2014-12-20
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,48,*",440,"4.00","60.00",110,110,7.33,7.33,2014-12-20
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,48,*",80,"2.00","30.00",40,40,2.67,2.67,2014-12-24
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,48,*",4150,"83.00","1245.00",50,50,3.33,3.33,2014-12-24
"10KG JUMBLE CARTON",10,"VALENCIA,CL 2,M,*,*",40,"1.00","10.00",40,40,4,4,2014-12-24
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,88,*",660,"11.00","165.00",60,60,4,4,2014-12-24
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,105,*",4240,"70.00","1050.00",60.57,80,4.04,5.33,2014-12-24
"6KG POCKET",6,"VALENCIA,CL 2,M,*,*",36427,"1412.00","8472.00",25.8,26,4.3,4.33,2014-12-24
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,48,*",9800,"140.00","2100.00",70,70,4.67,4.67,2014-12-24
"2KG POCKET",2,"VALENCIA,CL 1,M,*,*",5200,"520.00","1040.00",10,10,5,5,2014-12-24
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,56,*",1090,"14.00","210.00",77.86,80,5.19,5.33,2014-12-24
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,72,*",5900,"75.00","1125.00",78.67,80,5.24,5.33,2014-12-24
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,88,*",400,"5.00","75.00",80,80,5.33,5.33,2014-12-24
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,64,*",13600,"160.00","2400.00",85,85,5.67,5.67,2014-12-24
"10KG JUMBLE CARTON",10,"VALENCIA,CL 2,S,*,*",5280,"88.00","880.00",60,60,6,6,2014-12-24
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,88,*",13140,"146.00","2190.00",90,90,6,6,2014-12-24
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,105,*",7000,"77.00","1155.00",90.91,100,6.06,6.67,2014-12-24
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,56,*",7300,"73.00","1095.00",100,100,6.67,6.67,2014-12-24
"6KG POCKET",6,"NAVEL,CL 2,M,*,*",2455,"136.00","816.00",18.05,20,3.01,3.33,2014-12-30
"6KG POCKET",6,"VALENCIA,CL 2,M,*,*",4472,"178.00","1068.00",25.12,26,4.19,4.33,2014-12-30
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,88,*",29830,"392.00","5880.00",76.1,90,5.07,6,2014-12-30
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,88,*",129600,"1680.00","25200.00",77.14,90,5.14,6,2014-12-30
"15KG CARTON OPEN TOP",15,"VALENCIA,CL 1,*,105,*",6200,"75.00","1125.00",82.67,100,5.51,6.67,2014-12-30
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,125,*",580,"7.00","105.00",82.86,100,5.52,6.67,2014-12-30
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,88,*",6050,"70.00","1050.00",86.43,90,5.76,6,2014-12-30
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,56,*",530,"6.00","90.00",88.33,90,5.89,6,2014-12-30
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,72,*",42320,"478.00","7170.00",88.54,90,5.9,6,2014-12-30
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,48,*",45300,"510.00","7650.00",88.82,90,5.92,6,2014-12-30
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,64,*",12600,"140.00","2100.00",90,90,6,6,2014-12-30
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,64,*",50400,"560.00","8400.00",90,90,6,6,2014-12-30
"15KG CARTON OPEN TOP",15,"VALENCIA,CL 1,*,65,*",800,"8.00","120.00",100,100,6.67,6.67,2014-12-30
"10KG JUMBLE CARTON",10,"VALENCIA,CL 2,M,*,*",140,"2.00","20.00",70,70,7,7,2014-12-30
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,48,*",110,"1.00","15.00",110,110,7.33,7.33,2014-12-30
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,40,*",920,"8.00","120.00",115,140,7.67,9.33,2014-12-30
"1.5KG POCKET",1.5,"NAVEL,CL 1,L,*,*",1960,"28.00","42.00",70,70,46.67,46.67,2014-12-30
"6KG POCKET",6,"NAVEL,CL 2,M,*,*",520,"38.00","228.00",13.68,15,2.28,2.5,2015-01-05
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,72,*",7240,"101.00","1515.00",71.68,90,4.78,6,2015-01-05
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,64,*",2894,"39.00","585.00",74.21,90,4.95,6,2015-01-05
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,105,*",6400,"80.00","1200.00",80,80,5.33,5.33,2015-01-05
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,88,*",25600,"320.00","4800.00",80,80,5.33,5.33,2015-01-05
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 2,*,88,*",18400,"230.00","3450.00",80,80,5.33,5.33,2015-01-05
"15KG CARTON TELESCOPIC",15,"MIDKNIGHT,CL 1,*,88,*",2700,"30.00","450.00",90,90,6,6,2015-01-05
"15KG CARTON OPEN TOP",15,"VALENCIA,CL 1,*,65,*",11100,"120.00","1800.00",92.5,100,6.17,6.67,2015-01-05
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,72,*",18000,"190.00","2850.00",94.74,120,6.32,8,2015-01-05
"15KG CARTON TELESCOPIC",15,"VALENCIA,CL 1,*,64,*",770,"7.00","105.00",110,110,7.33,7.33,2015-01-05
